"1 Chan 1","2 Chan 2","3 Chan 3","4 Chan 4","5 Chan 5","6 Chan 6","7 Chan 7"
0.006463,0.014742,0.0099882,0.0030590,0.001465,0.078373,0.017468
0.006371,0.014829,0.0099152,0.0031733,0.001588,0.078329,0.017145
0.006259,0.014905,0.0098079,0.0033321,0.001740,0.077920,0.017053
0.006083,0.014851,0.0095623,0.0036159,0.001919,0.076797,0.017555
0.005934,0.014874,0.0093187,0.0038974,0.002093,0.075332,0.017789
0.005736,0.014673,0.0089673,0.0042878,0.002244,0.074029,0.018855
0.005525,0.014435,0.0086149,0.0046424,0.002389,0.072776,0.020222
0.005311,0.014209,0.0082715,0.0049617,0.002540,0.071381,0.021429
0.005076,0.013944,0.0079181,0.0053182,0.002674,0.070144,0.022852
0.004873,0.013755,0.0076105,0.0056599,0.002788,0.068831,0.023861
0.004690,0.013726,0.0073825,0.0059545,0.002903,0.067291,0.024483
0.004453,0.014183,0.0070620,0.0063897,0.003017,0.065407,0.025881
0.004088,0.015125,0.0066250,0.0071240,0.003155,0.062998,0.027654
0.003721,0.015919,0.0060920,0.0079735,0.003251,0.060066,0.029964
0.003376,0.016705,0.0056173,0.0087729,0.003353,0.057053,0.032451
0.003107,0.017880,0.0053072,0.0092936,0.003633,0.054363,0.034262
0.002861,0.019330,0.0050017,0.0096834,0.003977,0.051626,0.036536
0.002614,0.020944,0.0046686,0.0099986,0.004411,0.048602,0.039290
0.002387,0.022794,0.0043469,0.0102075,0.004886,0.045350,0.042040
0.002280,0.024736,0.0041085,0.0103746,0.005351,0.042330,0.044411
0.002478,0.026758,0.0038933,0.0104901,0.005949,0.039189,0.046327
0.002694,0.028887,0.0036468,0.0105825,0.006660,0.035921,0.047989
0.002918,0.031039,0.0033243,0.0107053,0.007347,0.032575,0.050328
0.003137,0.032886,0.0029617,0.0108296,0.007992,0.029510,0.052986
0.003500,0.033931,0.0026664,0.0106674,0.008601,0.026533,0.054890
0.003852,0.035043,0.0024705,0.0104052,0.009235,0.023733,0.056425
0.004298,0.036317,0.0023656,0.0099706,0.009894,0.021285,0.057168
0.004725,0.037564,0.0021728,0.0096393,0.010567,0.018710,0.057940
0.005106,0.038549,0.0019585,0.0094715,0.011096,0.016357,0.058674
0.005503,0.039280,0.0017559,0.0094038,0.011677,0.014458,0.058660
0.006152,0.039912,0.0015627,0.0093693,0.012167,0.012702,0.058773
0.007029,0.040711,0.0014172,0.0091452,0.012779,0.010578,0.058968
0.008009,0.041049,0.0013671,0.0087627,0.013267,0.008647,0.058635
0.009086,0.040983,0.0014383,0.0080726,0.013610,0.006979,0.058339
0.010417,0.041081,0.0017158,0.0072887,0.014129,0.005524,0.057633
0.011937,0.041304,0.0021600,0.0064164,0.014768,0.004034,0.056189
0.013599,0.041350,0.0026291,0.0056630,0.015192,0.002839,0.054619
0.015485,0.041103,0.0030786,0.0051144,0.015530,0.002205,0.052667
0.017527,0.040608,0.0034826,0.0048235,0.015750,0.002015,0.050372
0.019540,0.039849,0.0040534,0.0046456,0.015879,0.002030,0.047846
0.021447,0.038917,0.0048516,0.0044895,0.015925,0.002026,0.045386
0.023061,0.037962,0.0057504,0.0043698,0.015704,0.002027,0.043111
0.024567,0.036886,0.0068729,0.0042694,0.015435,0.002026,0.040976
0.026039,0.035580,0.0081008,0.0043414,0.015150,0.002031,0.038407
0.027330,0.034357,0.0093786,0.0045719,0.014942,0.002011,0.035690
0.028301,0.033866,0.0106138,0.0051509,0.014798,0.001927,0.033674
0.028964,0.033153,0.0118705,0.0058431,0.014764,0.001907,0.031886
0.029358,0.032418,0.0130132,0.0065495,0.014782,0.001843,0.030419
0.029636,0.031719,0.0142092,0.0071729,0.014763,0.001868,0.029274
0.029756,0.031188,0.0153844,0.0075883,0.014910,0.001796,0.028497
0.029629,0.030919,0.0167170,0.0077378,0.015040,0.001172,0.028240
0.029486,0.030635,0.0181509,0.0078908,0.015260,0.000410,0.028158
0.029299,0.030187,0.0193008,0.0082642,0.015352,0.000116,0.028061
0.029051,0.029718,0.0204023,0.0086609,0.015601,-0.000009,0.027929
0.028730,0.029072,0.0215174,0.0091648,0.016121,0.000003,0.027674
0.028097,0.028285,0.0224467,0.0097613,0.016505,-0.000001,0.027633
0.027160,0.027302,0.0231855,0.0105216,0.016720,0.000000,0.028172
0.025883,0.026134,0.0240370,0.0114465,0.016889,0.000000,0.028795
0.024308,0.025041,0.0248538,0.0121627,0.017277,-0.000000,0.029442
0.022615,0.024015,0.0256662,0.0126677,0.017789,0.000001,0.030047
0.021006,0.023084,0.0263593,0.0131389,0.018322,-0.000003,0.030670
0.019547,0.022256,0.0268810,0.0136140,0.018873,0.000013,0.031233
0.018365,0.021392,0.0272542,0.0141403,0.019234,0.000181,0.031714
0.017350,0.020455,0.0273624,0.0147377,0.019433,0.000515,0.032270
0.016444,0.019496,0.0274285,0.0152908,0.019683,0.000901,0.032860
0.015811,0.018567,0.0275655,0.0157561,0.019958,0.001243,0.033509
0.015278,0.017675,0.0277957,0.0162146,0.020340,0.001595,0.034093
0.015094,0.017021,0.0279741,0.0165808,0.020556,0.001924,0.034614
0.015048,0.016407,0.0281605,0.0169892,0.020687,0.002303,0.035126
0.014888,0.015752,0.0281461,0.0174630,0.020860,0.002821,0.035468
0.014788,0.015110,0.0281794,0.0179655,0.021034,0.003322,0.035551
0.015067,0.014464,0.0281837,0.0185336,0.021169,0.003715,0.035521
0.015194,0.013982,0.0280189,0.0189919,0.021153,0.004119,0.035388
0.015185,0.013485,0.0279783,0.0193627,0.021102,0.004591,0.034937
0.015211,0.012938,0.0279806,0.0196849,0.021010,0.005003,0.034381
0.015330,0.012500,0.0278055,0.0198242,0.020719,0.005401,0.033788
0.015462,0.012099,0.0275695,0.0198952,0.020296,0.005909,0.033049
0.015653,0.011704,0.0273851,0.0200662,0.019702,0.006422,0.032260
0.016007,0.011462,0.0271708,0.0200326,0.019139,0.006872,0.031499
0.016426,0.011075,0.0270906,0.0201429,0.018357,0.007254,0.030763
0.016640,0.010665,0.0270125,0.0202864,0.017500,0.007653,0.030047
0.016675,0.010284,0.0269520,0.0203684,0.016658,0.008112,0.029118
0.016635,0.009970,0.0267875,0.0203544,0.015858,0.008652,0.028037
0.016238,0.009741,0.0265947,0.0202698,0.015345,0.009082,0.027069
0.015805,0.009690,0.0263269,0.0201109,0.014794,0.009379,0.025972
0.015237,0.009771,0.0260069,0.0199240,0.014175,0.009619,0.024845
0.014604,0.009940,0.0255975,0.0196898,0.013477,0.009891,0.023627
0.014204,0.010123,0.0251824,0.0193755,0.012616,0.010083,0.022467
0.013906,0.010282,0.0247648,0.0190919,0.011793,0.010267,0.021239
0.013698,0.010387,0.0243442,0.0188427,0.010979,0.010422,0.020071
0.013674,0.010402,0.0240037,0.0186607,0.010175,0.010497,0.018976
0.013751,0.010440,0.0235457,0.0185977,0.009369,0.010612,0.018000
0.013648,0.010527,0.0228997,0.0186932,0.008587,0.010841,0.017094
0.013380,0.010555,0.0222013,0.0189933,0.007967,0.011099,0.016205
0.012979,0.010521,0.0215622,0.0194886,0.007407,0.011264,0.015447
0.012599,0.010497,0.0210444,0.0199399,0.006839,0.011393,0.014766
0.012188,0.010406,0.0207198,0.0204836,0.006311,0.011506,0.014114
0.011805,0.010347,0.0204457,0.0210202,0.005940,0.011580,0.013483
0.011432,0.010399,0.0201074,0.0213471,0.005768,0.011682,0.012824
0.011109,0.010483,0.0196470,0.0216798,0.005608,0.011847,0.012212
0.010765,0.010653,0.0190860,0.0219786,0.005448,0.012021,0.011633
0.010466,0.010842,0.0185345,0.0222547,0.005242,0.012143,0.011081
0.010333,0.011023,0.0179276,0.0225427,0.005040,0.012248,0.010649
0.010155,0.011137,0.0174689,0.0228876,0.004851,0.012178,0.010528
0.010070,0.011171,0.0171783,0.0231936,0.004709,0.012046,0.010483
0.009911,0.011128,0.0169573,0.0235592,0.004710,0.011904,0.010536
0.009732,0.011109,0.0167221,0.0238498,0.004737,0.011760,0.010667
0.009453,0.011130,0.0164739,0.0241134,0.004757,0.011634,0.010805
0.008945,0.011182,0.0161678,0.0243869,0.004788,0.011569,0.010908
0.008272,0.011232,0.0159255,0.0245854,0.004805,0.011483,0.011006
0.007612,0.011256,0.0158447,0.0247206,0.004796,0.011322,0.011106
0.007094,0.011295,0.0159188,0.0245746,0.004767,0.011215,0.011141
0.006649,0.011330,0.0160269,0.0242817,0.004723,0.011187,0.011094
0.006337,0.011407,0.0161217,0.0237352,0.004662,0.011318,0.010942
0.006137,0.011533,0.0162162,0.0229856,0.004581,0.011483,0.010792
0.006033,0.011675,0.0163330,0.0220662,0.004500,0.011754,0.010539
0.005975,0.011900,0.0163164,0.0211355,0.004404,0.012166,0.010147
0.005948,0.012170,0.0162336,0.0202221,0.004290,0.012574,0.009700
0.005911,0.012440,0.0161711,0.0193378,0.004162,0.012935,0.009264
0.005886,0.012668,0.0161569,0.0184963,0.004043,0.013350,0.008822
0.005835,0.012902,0.0161626,0.0176726,0.003946,0.013770,0.008304
0.005856,0.013140,0.0161568,0.0168239,0.003847,0.014295,0.007733
0.006078,0.013403,0.0160536,0.0159753,0.003747,0.014959,0.007166
0.006356,0.013668,0.0159273,0.0151281,0.003642,0.015592,0.006648
0.006531,0.014036,0.0156664,0.0142760,0.003541,0.016328,0.006048
0.006648,0.014470,0.0152709,0.0135238,0.003429,0.017092,0.005439
0.006797,0.014924,0.0148906,0.0127633,0.003309,0.017827,0.004847
0.006961,0.015385,0.0144969,0.0121019,0.003174,0.018618,0.004257
0.007192,0.015835,0.0140604,0.0114562,0.003053,0.019424,0.003689
0.007502,0.016329,0.0135913,0.0108364,0.002935,0.020226,0.003113
0.007828,0.016810,0.0130629,0.0103350,0.002827,0.021113,0.002534
0.008155,0.017295,0.0125102,0.0098415,0.002736,0.022142,0.001932
0.008386,0.017754,0.0118561,0.0095512,0.002650,0.023187,0.001451
0.008547,0.018153,0.0112121,0.0093710,0.002565,0.024208,0.001217
0.008577,0.018449,0.0106297,0.0093896,0.002489,0.025085,0.001316
0.008528,0.018615,0.0101122,0.0095100,0.002431,0.025917,0.001656
0.008475,0.018720,0.0096191,0.0096443,0.002382,0.026737,0.002137
0.008378,0.018734,0.0091203,0.0098370,0.002331,0.027491,0.002872
0.008286,0.018715,0.0086261,0.0099964,0.002267,0.028234,0.003844
0.008165,0.018624,0.0081137,0.0101646,0.002208,0.028947,0.005035
0.008044,0.018500,0.0075936,0.0103219,0.002149,0.029615,0.006353
0.007783,0.018329,0.0070614,0.0104839,0.002085,0.030286,0.007778
0.007485,0.018076,0.0065538,0.0106547,0.002022,0.031108,0.009295
0.007104,0.017710,0.0061930,0.0108362,0.001974,0.031887,0.010947
0.006644,0.017247,0.0058881,0.0110332,0.001923,0.032701,0.012843
0.006301,0.016653,0.0056010,0.0111917,0.001871,0.033599,0.014988
0.005978,0.015911,0.0053062,0.0113165,0.001811,0.034775,0.017552
0.005664,0.015082,0.0050363,0.0114326,0.001749,0.036129,0.020309
0.005391,0.014184,0.0048400,0.0114452,0.001705,0.037517,0.023104
0.005116,0.013218,0.0046079,0.0114966,0.001649,0.039018,0.026121
0.004843,0.012178,0.0043846,0.0115455,0.001589,0.040685,0.029240
0.004596,0.011154,0.0041645,0.0115369,0.001533,0.042409,0.032397
0.004344,0.010178,0.0039536,0.0115449,0.001479,0.043948,0.035333
0.004085,0.009284,0.0037685,0.0115787,0.001425,0.045340,0.038082
0.003853,0.008388,0.0035450,0.0116345,0.001385,0.047017,0.041055
0.003706,0.007599,0.0033725,0.0116210,0.001346,0.048928,0.043860
0.003655,0.006881,0.0032093,0.0116123,0.001314,0.050947,0.046447
0.003620,0.006290,0.0030814,0.0115752,0.001276,0.052940,0.048697
0.003585,0.005787,0.0029363,0.0116070,0.001272,0.054886,0.050675
0.003686,0.005485,0.0027524,0.0116648,0.001296,0.056556,0.052163
0.003885,0.005286,0.0025879,0.0117135,0.001321,0.057994,0.053390
0.004109,0.005178,0.0024442,0.0117267,0.001320,0.059281,0.054600
0.004465,0.005226,0.0024179,0.0116851,0.001304,0.060209,0.055218
0.004814,0.005287,0.0023917,0.0116847,0.001302,0.060719,0.055673
0.005099,0.005426,0.0023230,0.0117135,0.001281,0.060929,0.056355
0.005449,0.005703,0.0022539,0.0118159,0.001270,0.060983,0.056745
0.005804,0.006037,0.0022199,0.0118352,0.001218,0.060990,0.057441
0.006044,0.006331,0.0022293,0.0117970,0.001180,0.061029,0.057986
0.006215,0.006675,0.0022252,0.0117431,0.001143,0.061210,0.058464
0.006379,0.006955,0.0020692,0.0118422,0.001105,0.062025,0.059476
0.006576,0.007362,0.0019733,0.0119396,0.001145,0.062663,0.060152
0.006747,0.007900,0.0018841,0.0120571,0.001191,0.062815,0.060626
0.006907,0.008535,0.0018819,0.0121621,0.001264,0.062856,0.060341
0.006974,0.009119,0.0018663,0.0122501,0.001355,0.062940,0.060136
0.007012,0.009614,0.0018583,0.0123597,0.001469,0.063053,0.059691
0.007049,0.010135,0.0018814,0.0124358,0.001541,0.062829,0.058982
0.007034,0.010535,0.0018905,0.0125484,0.001626,0.062246,0.058150
0.006976,0.011016,0.0020591,0.0124888,0.001727,0.060975,0.056553
0.006917,0.011336,0.0022702,0.0123310,0.001752,0.059955,0.055084
0.006784,0.011357,0.0023957,0.0121425,0.001774,0.059542,0.054251
0.006508,0.011054,0.0025026,0.0119220,0.001758,0.059913,0.054288
0.006176,0.010600,0.0025663,0.0117030,0.001710,0.060650,0.054825
0.005902,0.010209,0.0026712,0.0114514,0.001697,0.061349,0.054897
0.005662,0.009829,0.0027452,0.0111944,0.001730,0.062100,0.054998
0.005419,0.009429,0.0027917,0.0109171,0.001747,0.063268,0.055443
0.005188,0.008788,0.0027566,0.0107095,0.001745,0.065095,0.056291
0.004886,0.008136,0.0027009,0.0104667,0.001729,0.066749,0.057327
0.004603,0.007674,0.0027023,0.0102867,0.001737,0.068098,0.057377
0.004435,0.007411,0.0027024,0.0101652,0.001769,0.068823,0.056974
0.004330,0.007181,0.0027537,0.0100259,0.001811,0.069305,0.056267
0.004153,0.006759,0.0027634,0.0098517,0.001819,0.069768,0.055964
0.003962,0.006315,0.0027836,0.0095747,0.001730,0.070468,0.055916
0.003800,0.005776,0.0027856,0.0092798,0.001653,0.071539,0.055982
0.003643,0.005140,0.0027569,0.0090258,0.001584,0.072358,0.056467
0.003600,0.004500,0.0026698,0.0087507,0.001487,0.073571,0.057386
0.003591,0.003896,0.0025449,0.0084440,0.001364,0.074812,0.058799
0.003595,0.003331,0.0024351,0.0081095,0.001261,0.075943,0.060186
0.003682,0.002825,0.0023125,0.0076425,0.001120,0.077841,0.062142
0.003719,0.002238,0.0020585,0.0074367,0.000985,0.079478,0.064393
0.003708,0.001732,0.0017676,0.0074478,0.000948,0.080559,0.066550
0.003720,0.001474,0.0015847,0.0074738,0.000900,0.080862,0.068194
0.003729,0.001351,0.0014462,0.0075209,0.000893,0.080647,0.069247
0.003730,0.001339,0.0014203,0.0075682,0.000931,0.080036,0.069667
0.003674,0.001194,0.0013645,0.0076743,0.000963,0.079621,0.070363
0.003621,0.000961,0.0012625,0.0077843,0.000941,0.079687,0.071580
0.003624,0.001054,0.0013683,0.0077862,0.000945,0.079034,0.071487
0.003649,0.001392,0.0015584,0.0077339,0.000985,0.077751,0.070556
0.003628,0.001486,0.0016442,0.0077086,0.001008,0.077197,0.070299
0.003585,0.001292,0.0016041,0.0077253,0.001049,0.077304,0.070875
0.003581,0.001134,0.0016119,0.0076925,0.001081,0.077561,0.071309
0.003557,0.000957,0.0015300,0.0077167,0.001111,0.077747,0.071897
0.003573,0.001061,0.0015486,0.0077179,0.001167,0.077265,0.071565
0.003580,0.001180,0.0015912,0.0077939,0.001261,0.076338,0.070814
0.003622,0.001242,0.0015688,0.0079372,0.001357,0.075211,0.070361
0.003688,0.001281,0.0014993,0.0080881,0.001411,0.074485,0.070233
0.003726,0.001326,0.0014647,0.0083074,0.001481,0.073529,0.069592
0.003746,0.001614,0.0014750,0.0085889,0.001554,0.071847,0.068057
0.003739,0.001918,0.0014916,0.0088861,0.001623,0.070226,0.066423
0.003680,0.002270,0.0015672,0.0092827,0.001728,0.067753,0.063966
0.003703,0.002682,0.0016470,0.0095114,0.001822,0.065969,0.061704
0.003814,0.003040,0.0016744,0.0096731,0.001891,0.064570,0.059840
0.003994,0.003465,0.0017566,0.0097544,0.001941,0.063332,0.057851
0.004138,0.003970,0.0018626,0.0098061,0.001984,0.061944,0.055749
0.004366,0.004713,0.0020262,0.0097427,0.002021,0.060324,0.053147
0.004604,0.005471,0.0021729,0.0096548,0.002052,0.058681,0.050654
0.004827,0.006211,0.0023199,0.0095760,0.002107,0.056739,0.048021
0.004983,0.006551,0.0022486,0.0096560,0.002135,0.055657,0.046756
0.005142,0.006803,0.0022105,0.0097360,0.002153,0.054901,0.045848
0.005336,0.007359,0.0023246,0.0097888,0.002209,0.053301,0.043872
0.005485,0.008041,0.0025073,0.0099027,0.002288,0.051338,0.041312
0.005620,0.008651,0.0026294,0.0101324,0.002370,0.049505,0.038949
0.005826,0.009292,0.0028178,0.0102885,0.002492,0.047602,0.036591
0.006325,0.009884,0.0030429,0.0104002,0.002672,0.045739,0.034122
0.007274,0.010478,0.0032041,0.0105218,0.002891,0.043990,0.031997
0.008807,0.011396,0.0033932,0.0104351,0.003438,0.041914,0.029469
0.011296,0.012463,0.0035482,0.0102949,0.004091,0.039352,0.026697
0.013787,0.013598,0.0036670,0.0100466,0.004769,0.036622,0.024533
0.016584,0.014547,0.0037613,0.0096444,0.005380,0.034486,0.023290
0.020284,0.015377,0.0039319,0.0092240,0.006061,0.032416,0.022069
0.024042,0.016089,0.0041848,0.0088940,0.007184,0.030345,0.021386
0.027497,0.016693,0.0045455,0.0086661,0.008484,0.028406,0.021118
0.030499,0.017238,0.0052247,0.0084923,0.009875,0.026219,0.020870
0.033473,0.017381,0.0063225,0.0085859,0.011056,0.024159,0.020791
0.035331,0.017352,0.0074870,0.0087689,0.012336,0.022416,0.020727
0.036934,0.016734,0.0087041,0.0091798,0.014423,0.021426,0.021056
0.038363,0.015974,0.0099928,0.0097078,0.016683,0.020557,0.021740
0.039181,0.015196,0.0112205,0.0101575,0.019175,0.019915,0.022285
0.039863,0.014551,0.0124309,0.0105931,0.021172,0.018975,0.022480
0.040528,0.013954,0.0138796,0.0110798,0.023052,0.017566,0.022621
0.041116,0.013302,0.0152754,0.0114763,0.025025,0.016656,0.022813
0.041293,0.012840,0.0161221,0.0117592,0.026902,0.015747,0.023022
0.041624,0.012346,0.0170811,0.0119468,0.028644,0.014802,0.023449
0.042154,0.011764,0.0181391,0.0122449,0.029723,0.013807,0.024244
0.042467,0.011329,0.0191801,0.0125056,0.030584,0.012687,0.024819
0.042304,0.010960,0.0201819,0.0126745,0.031416,0.011704,0.025016
0.041215,0.010290,0.0213501,0.0130104,0.031747,0.011198,0.025470
0.039004,0.009510,0.0225449,0.0133937,0.031863,0.010909,0.026282
0.036878,0.008623,0.0238091,0.0139351,0.031940,0.010717,0.026683
0.034412,0.007589,0.0252696,0.0145988,0.032073,0.010619,0.026959
0.031104,0.006667,0.0266159,0.0152525,0.032171,0.010526,0.027134
0.027978,0.005851,0.0276458,0.0157443,0.031917,0.010791,0.026888
0.025156,0.005082,0.0284397,0.0161394,0.031487,0.011178,0.026410
0.022749,0.004459,0.0289407,0.0164832,0.030769,0.011680,0.025789
0.020324,0.004120,0.0290266,0.0166225,0.030240,0.012123,0.025170
0.019029,0.003799,0.0291086,0.0167506,0.029576,0.012458,0.024659
0.017791,0.003807,0.0290606,0.0167071,0.028049,0.012599,0.024399
0.016735,0.003947,0.0289455,0.0165781,0.026347,0.012639,0.023752
0.016279,0.004026,0.0288720,0.0165616,0.024470,0.012649,0.023216
0.016021,0.004108,0.0289595,0.0165278,0.023111,0.012576,0.022560
0.015889,0.004350,0.0287015,0.0163658,0.021670,0.012819,0.021483
0.015877,0.004584,0.0283752,0.0162398,0.020120,0.013051,0.020493
0.016299,0.004604,0.0286683,0.0161868,0.018634,0.013188,0.019701
0.016539,0.004670,0.0287949,0.0161946,0.017238,0.013362,0.018811
0.016540,0.004872,0.0287327,0.0161363,0.016442,0.013642,0.017440
0.016461,0.004988,0.0287339,0.0161002,0.015801,0.013954,0.016336
0.016264,0.004986,0.0287372,0.0161195,0.015144,0.014227,0.015581
0.016392,0.005086,0.0284351,0.0160633,0.014659,0.014604,0.014600
0.016619,0.005161,0.0281529,0.0159767,0.014271,0.015049,0.013550
0.016499,0.005232,0.0279625,0.0159092,0.013783,0.015356,0.012670
0.016469,0.005403,0.0276201,0.0158186,0.013152,0.015600,0.011849
0.016647,0.005624,0.0271683,0.0156804,0.012498,0.015890,0.010978
0.016739,0.005877,0.0268201,0.0156260,0.011730,0.016080,0.010167
0.016895,0.006185,0.0265047,0.0155857,0.010955,0.016173,0.009382
0.017015,0.006469,0.0261831,0.0155220,0.010379,0.016255,0.008584
0.017179,0.006795,0.0258129,0.0154161,0.009831,0.016292,0.007764
0.017317,0.007226,0.0253829,0.0152795,0.009279,0.016266,0.006995
0.017472,0.007722,0.0248697,0.0151392,0.008715,0.016139,0.006350
0.017462,0.008176,0.0244144,0.0150101,0.008163,0.015917,0.005819
0.017504,0.008711,0.0239469,0.0148513,0.007552,0.015643,0.005358
0.017523,0.009283,0.0232963,0.0146444,0.006925,0.015427,0.005016
0.017487,0.009685,0.0227947,0.0144339,0.006502,0.015245,0.004879
0.017399,0.010014,0.0224214,0.0142957,0.006085,0.014933,0.004916
0.017286,0.010365,0.0219502,0.0142076,0.005679,0.014678,0.004909
0.017153,0.010709,0.0214932,0.0141579,0.005309,0.014450,0.004915
0.016991,0.010981,0.0211106,0.0141696,0.004931,0.014164,0.005091
0.016933,0.011272,0.0206795,0.0141885,0.004564,0.013928,0.005254
0.017124,0.011622,0.0202184,0.0141763,0.004197,0.013876,0.005222
0.017290,0.011943,0.0198457,0.0142173,0.003822,0.013782,0.005223
0.017465,0.012229,0.0194309,0.0143240,0.003481,0.013747,0.005216
0.017790,0.012529,0.0188994,0.0143341,0.003255,0.013861,0.005046
0.018127,0.012799,0.0183279,0.0143351,0.003159,0.014025,0.004855
0.018214,0.013031,0.0178976,0.0144065,0.003049,0.014078,0.004793
0.018133,0.013212,0.0175331,0.0144780,0.002954,0.014046,0.004900
0.017931,0.013391,0.0172152,0.0145557,0.002834,0.014022,0.005037
0.017728,0.013584,0.0168392,0.0146565,0.002702,0.014112,0.005073
0.017502,0.013837,0.0163808,0.0147461,0.002572,0.014306,0.004999
0.017250,0.014050,0.0159101,0.0148308,0.002471,0.014523,0.004907
0.017080,0.014195,0.0154735,0.0149798,0.002436,0.014808,0.004754
0.017058,0.014390,0.0149675,0.0151184,0.002385,0.015158,0.004540
0.017018,0.014589,0.0144203,0.0152293,0.002346,0.015551,0.004272
0.016922,0.014780,0.0138835,0.0154169,0.002316,0.015929,0.004016
0.016809,0.014974,0.0133446,0.0156198,0.002273,0.016321,0.003746
0.016744,0.015199,0.0127684,0.0157121,0.002246,0.016781,0.003418
0.016640,0.015436,0.0121678,0.0157293,0.002230,0.017223,0.003101
0.016532,0.015679,0.0116189,0.0156037,0.002209,0.017639,0.002782
0.016398,0.015893,0.0110933,0.0153947,0.002212,0.018105,0.002423
0.015996,0.016137,0.0106013,0.0151371,0.002205,0.018504,0.002087
0.015416,0.016328,0.0102239,0.0149115,0.002189,0.018764,0.001908
0.014654,0.016511,0.0099534,0.0146586,0.002172,0.018965,0.001756
0.013897,0.016729,0.0097134,0.0143644,0.002150,0.019179,0.001544
0.013225,0.016974,0.0094598,0.0140855,0.002116,0.019383,0.001358
0.012507,0.017219,0.0091763,0.0138036,0.002108,0.019692,0.001140
0.011801,0.017424,0.0088950,0.0135160,0.002121,0.020102,0.000946
0.011077,0.017609,0.0086302,0.0132388,0.002142,0.020570,0.000731
0.010330,0.017711,0.0083691,0.0130303,0.002186,0.021014,0.000650
0.009585,0.017771,0.0081431,0.0128190,0.002232,0.021397,0.000788
0.008846,0.017742,0.0080015,0.0126035,0.002297,0.021850,0.001094
0.008181,0.017677,0.0079181,0.0123867,0.002371,0.022319,0.001485
0.007605,0.017608,0.0078993,0.0120433,0.002419,0.022749,0.001964
0.007075,0.017532,0.0078957,0.0116155,0.002491,0.023178,0.002410
0.006503,0.017428,0.0079416,0.0112635,0.002545,0.023486,0.002975
0.005970,0.017319,0.0080756,0.0108450,0.002584,0.023874,0.003504
0.005404,0.017193,0.0081880,0.0104720,0.002643,0.024348,0.004003
0.004811,0.017101,0.0082939,0.0101702,0.002696,0.024872,0.004463
0.004308,0.017026,0.0084145,0.0098630,0.002735,0.025487,0.004864
0.003851,0.016916,0.0085257,0.0096302,0.002776,0.026130,0.005319
0.003438,0.016807,0.0086204,0.0094091,0.002823,0.026898,0.005838
0.003214,0.016632,0.0086572,0.0092190,0.002863,0.027781,0.006509
0.003040,0.016432,0.0086592,0.0090728,0.002908,0.028687,0.007163
0.003051,0.016165,0.0086409,0.0089396,0.002944,0.029646,0.007936
